picture_url,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,latitude,longitude,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_accuracy,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,host_response_rate_percent,host_since_timestamp,50_percent_or_more_booking,30_day_avail_percentage,has_wifi,has_shampoo,has_smoke alarm,has_hair dryer,has_heating,has_long term stays allowed,has_carbon monoxide alarm,has_kitchen,has_washer,has_hangers,has_essentials,has_air conditioning,has_free parking on premises,entire_space,"neighbourhood_Austin , Texas, United States","neighbourhood_Austin, Texas, United States","neighbourhood_Austin, Tx, United States","neighbourhood_Austin, United States","neighbourhood_Bee Cave, Texas, United States","neighbourhood_Bouldin, Austin, Texas, United States","neighbourhood_Buda, Texas, United States","neighbourhood_Cedar Park, Texas, United States","neighbourhood_Del Valle, Texas, United States","neighbourhood_Dripping Springs, Texas, United States","neighbourhood_Lago Vista, Texas, United States","neighbourhood_Lakeway, Texas, United States","neighbourhood_Leander, Texas, United States","neighbourhood_Manchaca, Texas, United States","neighbourhood_Manor, Austin, Texas, United States","neighbourhood_Pflugerville, Texas, United States","neighbourhood_Rollingwood, Texas, United States","neighbourhood_Round Rock, Texas, United States","neighbourhood_Sunset Valley, Texas, United States","neighbourhood_The Hills, Texas, United States",neighbourhood_United States,"neighbourhood_Volente, Texas, United States","neighbourhood_West Lake Hills, Texas, United States","neighbourhood_Westlake Hills, Austin, Texas, United States"
https://a0.muscache.com/pictures/62131518/0e3429e6_original.jpg,1,1.0,1.0,1,1,8,30.25531,-97.73568,3.0,3.0,800.0,2,14,1,14,32,47,169,244,25,1,4.95,0,1,1,0,0,1.0,1414040400.0,0,0.4666666666666667,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/2d8e7124-9c21-49a3-b15e-f31e99199a63.jpg,0,1.0,1.0,1,1,5,30.27783,-97.75846,3.0,2.0,950.0,3,1125,1,28,58,88,363,10,1,0,5.0,1,1,1,0,0,1.0,1418450400.0,1,0.9333333333333332,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/65261494/81546dd4_original.jpg,1,2.0,2.0,1,1,6,30.31176,-97.72936,2.0,2.0,219.0,3,1125,1,1,1,24,114,234,35,3,4.97,0,2,2,0,0,1.0,1341637200.0,0,0.0333333333333333,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/miso/Hosting-4845924/original/f400d9ad-208c-4ec5-9f86-b817f47e7019.jpeg,0,2.0,2.0,1,1,7,30.33115,-97.70926,4.0,5.0,314.0,2,40,1,0,12,42,42,31,9,0,5.0,0,1,1,0,0,1.0,1371013200.0,0,0.0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/a634842d-0d9e-454e-8c68-7e008f18ce00.jpg,0,1.0,1.0,1,1,10,30.27313,-97.72038,3.0,6.0,650.0,1,1125,1,11,26,44,295,160,35,3,4.79,0,2,2,0,0,0.8200000000000001,1335848400.0,0,0.3666666666666666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/61305235/36189f5a_original.jpg,0,1.0,1.0,1,1,7,30.26139,-97.77815,3.0,3.0,480.0,3,14,1,0,0,0,0,11,0,0,5.0,0,1,1,0,0,0.9654504259561356,1342242000.0,0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/a19d968b-2e61-450f-9a16-da0becabc5ac.jpg,0,3.0,3.0,1,0,2,30.26145,-97.7287,1.0,1.0,100.0,30,90,1,1,15,45,65,289,6,1,4.9,0,2,2,0,0,1.0,1330408800.0,0,0.0333333333333333,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/1890ae77-a7cc-478a-a397-d4201f9c39a7.jpg,0,1.0,1.0,1,1,2,30.22998,-97.71788,1.0,1.0,30.0,14,30,1,0,0,0,0,0,0,0,4.95,1,1,0,1,0,0.9654504259561356,1291183200.0,0,0.0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/62640778/bb789d7b_original.jpg,0,1.0,1.0,1,1,3,30.25221,-97.7655,1.0,1.0,450.0,2,1125,0,0,0,0,0,0,0,0,4.95,0,1,1,0,0,0.9654504259561356,1405314000.0,0,0.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/61283621/55a11e7b_original.jpg,0,1.0,1.0,1,1,4,30.24042,-97.71669,2.0,2.0,400.0,4,1125,0,0,0,0,0,0,0,0,4.95,0,1,1,0,0,0.9654504259561356,1416376800.0,0,0.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/8db055ae-6acb-46c6-84b7-fc24a4a084ac.jpg,0,2.0,2.0,1,1,1,30.23359,-97.76673,1.0,1.0,125.0,5,1125,1,22,52,82,357,2,0,0,5.0,0,2,0,2,0,1.0,1362549600.0,1,0.7333333333333333,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/20751aca-493b-4a24-9ce8-36628334b300.jpg,0,1.0,1.0,1,1,2,30.32694,-97.78069,1.0,2.0,90.0,5,1125,1,0,0,0,0,20,0,0,4.72,0,1,1,0,0,0.9654504259561356,1419573600.0,0,0.0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/d247f3b7-5758-4794-8594-791f48bd9ebd.jpg,1,6.0,6.0,1,1,2,30.2467,-97.73835,1.0,1.0,204.0,7,60,1,0,0,0,62,11,3,0,5.0,0,3,3,0,0,1.0,1279342800.0,0,0.0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/992f2357-12c2-4bed-8242-7c814b6b51eb.jpg,0,1.0,1.0,1,1,2,30.30083,-97.93214,1.0,1.0,150.0,1,1125,0,0,0,0,0,0,0,0,4.95,0,1,1,0,0,0.9654504259561356,1419660000.0,0,0.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/62336198/169d7a33_original.jpg,1,1.0,1.0,1,1,2,30.30857,-97.75748,1.0,1.0,119.0,2,14,1,3,8,28,28,570,88,10,4.97,1,1,1,0,0,1.0,1419660000.0,0,0.1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/41b220e7-6f56-4f7c-bae4-422508406ba7.jpg,0,1.0,1.0,1,1,4,30.25284,-97.74878,1.0,1.0,130.0,2,1125,1,0,0,0,0,10,0,0,4.8,1,1,1,0,0,0.9654504259561356,1293084000.0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/68683161/3c2ce861_original.jpg,1,6.0,6.0,1,1,16,30.22498,-97.69297,4.0,11.0,440.0,1,1125,1,16,37,61,263,289,53,3,4.92,0,2,2,0,0,1.0,1419919200.0,1,0.5333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/3572094f-2dbe-4666-b1b6-0efc0186431e.jpg,0,1.0,1.0,1,1,2,30.26299,-97.71655,1.0,1.0,50.0,1,1125,1,0,0,0,0,3,0,0,5.0,0,1,0,1,0,0.9654504259561356,1419919200.0,0,0.0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/miso/Hosting-4936914/original/34e6aff9-3cc0-4e62-b5e5-f7cdeb881e88.jpeg,0,1.0,1.0,1,1,8,30.20607,-97.7645,3.0,2.0,295.0,2,90,1,22,52,82,172,15,0,0,4.87,0,1,1,0,0,1.0,1314939600.0,1,0.7333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/63348049/163f3ee3_original.jpg,1,1.0,1.0,1,1,3,30.24141,-97.7475,2.0,2.0,60.0,30,120,1,0,0,0,0,39,0,0,5.0,0,1,1,0,0,1.0,1314766800.0,0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/62238795/20e1ca39_original.jpg,0,1.0,1.0,1,0,8,30.24543,-97.78577,4.0,5.0,1350.0,1,1125,0,0,0,0,0,0,0,0,4.95,0,1,1,0,0,0.9654504259561356,1420092000.0,0,0.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/62009651/4ab35ee8_original.jpg,0,1.0,1.0,1,0,2,30.3466,-97.72866,1.0,1.0,125.0,5,7,0,0,0,0,0,0,0,0,4.95,0,1,0,1,0,0.9654504259561356,1420178400.0,0,0.0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/63339932/36d099f8_original.jpg,1,1.0,1.0,1,1,2,30.2759,-97.76448,2.0,1.0,175.0,3,1125,1,8,14,38,301,171,36,4,4.98,0,1,1,0,0,1.0,1419919200.0,0,0.2666666666666666,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/68458602/036708ab_original.jpg,0,1.0,1.0,1,1,6,30.23871,-97.77511,3.0,2.0,200.0,3,1125,1,0,0,0,0,8,0,0,5.0,0,1,1,0,0,0.9654504259561356,1374901200.0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/656e0ccc-6452-43f3-adbf-42e82468f6e0.jpg,1,1.0,1.0,1,1,4,30.22499,-97.74415,2.0,2.0,80.0,30,1125,1,0,5,5,74,258,3,0,4.98,0,1,1,0,0,1.0,1420351200.0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/652acf98-8342-4bb4-9d9b-dfa11fce5127.jpg,1,2.0,2.0,1,1,3,30.25622,-97.71446,1.0,1.0,268.0,2,28,1,2,10,20,91,834,105,7,4.98,1,2,2,0,0,1.0,1345698000.0,0,0.0666666666666666,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/fd9cc3ad-d57c-4674-b4a9-fb77487b069b.jpg,1,3.0,3.0,1,1,6,30.24465,-97.73865,3.0,4.0,541.0,4,1125,1,0,1,6,248,27,2,0,5.0,1,3,3,0,0,1.0,1333602000.0,0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/62680588/9edec621_original.jpg,0,1.0,1.0,1,1,2,30.28885,-97.67078,2.0,2.0,99.0,15,35,1,0,0,0,0,8,0,0,4.71,0,1,0,1,0,0.9654504259561356,1313557200.0,0,0.0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/miso/Hosting-5001074/original/d145bf58-c5a8-423d-b692-36701bc14730.jpeg,1,1.0,1.0,1,1,2,30.29262,-97.76361,2.0,1.0,163.0,3,180,1,0,9,39,129,125,18,1,4.96,0,1,1,0,0,1.0,1409115600.0,0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/62691296/d27e66c4_original.jpg,0,4.0,4.0,1,1,4,30.28587,-97.71903,2.0,2.0,250.0,7,1125,1,0,0,0,0,9,1,0,5.0,0,2,2,0,0,0.93,1330495200.0,0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/fc0dd4ed-4518-43df-b628-c5d17147ec13.jpg,0,1.0,1.0,1,1,2,30.27725,-97.75402,1.0,1.0,61.0,1,60,0,0,0,0,0,22,0,0,4.65,0,1,1,0,0,0.9654504259561356,1329804000.0,0,0.0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/63213476/827e5ab3_original.jpg,0,2.0,2.0,1,1,6,30.25407,-97.77296,3.0,5.0,674.0,28,365,1,13,43,73,347,0,0,0,4.95,0,2,2,0,0,1.0,1320037200.0,0,0.4333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/a2add187-99e1-4947-bc40-d354bb1be81a.jpg,1,2.0,2.0,1,0,3,30.33547,-97.74683,1.0,2.0,130.0,3,30,1,0,0,0,0,106,1,0,4.97,0,2,2,0,0,0.9654504259561356,1381467600.0,0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/100285892/09894bb8_original.jpg,0,1.0,1.0,1,1,6,30.27596,-97.71551,4.0,6.0,799.0,5,1125,1,0,0,7,104,12,1,0,4.91,0,1,1,0,0,1.0,1299132000.0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/104716468/f4188ab0_original.jpg,1,0.0,0.0,1,1,4,30.30999,-97.70325,3.0,3.0,242.0,2,16,1,5,27,57,320,369,59,5,4.97,0,2,2,0,0,1.0,1393480800.0,0,0.1666666666666666,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/872ebf5f-2c42-47d3-be63-13f79e827b12.jpg,1,3.0,3.0,1,1,4,30.24263,-97.74064,2.0,3.0,399.0,4,30,1,0,1,9,9,431,43,5,4.98,1,3,3,0,0,1.0,1333602000.0,0,0.0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/fd2035ce-0f0e-4acf-bccd-e04cf6d126cf.jpg,0,2.0,2.0,1,1,6,30.25498,-97.77335,3.0,4.0,674.0,3,365,1,5,5,5,5,9,0,0,4.63,0,2,2,0,0,1.0,1320037200.0,0,0.1666666666666666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/66642056/3ddd24e5_original.jpg,0,1.0,1.0,1,1,7,30.31478,-97.74487,3.0,4.0,347.0,30,1125,1,0,0,0,0,4,0,0,5.0,0,1,1,0,0,0.9654504259561356,1390802400.0,0,0.0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/63059371/d77ed052_original.jpg,1,2.0,2.0,1,1,2,30.23182,-97.91703,1.0,1.0,65.0,1,1125,1,0,13,43,43,148,0,0,4.9,0,2,0,2,0,1.0,1421042400.0,0,0.0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/63184180/213bcfda_original.jpg,0,1.0,1.0,1,0,7,30.20842,-97.88367,3.0,5.0,545.0,1,1125,0,0,0,0,0,0,0,0,4.95,0,1,1,0,0,0.9654504259561356,1420610400.0,0,0.0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/63207007/fda7d4ff_original.jpg,0,1.0,1.0,1,1,6,30.27334,-97.67696,2.0,3.0,200.0,2,1125,0,0,0,0,0,1,0,0,5.0,0,1,1,0,0,0.9654504259561356,1357970400.0,0,0.0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/0251eeb0-abb5-41a1-a7df-83a7a1918c72.jpg,1,1.0,1.0,1,1,4,30.29432,-97.7657,1.0,1.0,143.0,2,14,1,17,36,66,66,57,26,1,4.98,0,1,1,0,0,1.0,1359180000.0,1,0.5666666666666667,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/64535408/9425306c_original.jpg,0,1.0,1.0,1,0,2,30.25682,-97.73901,1.0,2.0,600.0,2,1125,0,0,0,0,0,0,0,0,4.95,0,1,0,1,0,0.9654504259561356,1421128800.0,0,0.0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/fb6c4237-52cc-48ab-9ce1-05f293b1ade4.jpg,0,1.0,1.0,1,1,4,30.18064,-97.8032,2.0,2.0,190.0,30,1125,1,0,0,0,0,14,0,0,5.0,0,1,1,0,0,0.9654504259561356,1318482000.0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/66264754/6aceb5ab_original.jpg,0,1.0,1.0,1,1,2,30.31676,-97.71562,2.0,1.0,169.0,2,1125,0,0,0,0,0,14,0,0,5.0,0,1,1,0,0,0.9654504259561356,1298527200.0,0,0.0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/63980207/9ef9b7f4_original.jpg,0,1.0,1.0,1,1,5,30.24313,-97.74096,2.0,2.0,175.0,2,23,1,0,0,0,0,15,0,0,5.0,1,1,1,0,0,0.9654504259561356,1421388000.0,0,0.0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/64714511/3f4682dd_original.jpg,0,1.0,1.0,1,1,2,30.26518,-97.71699,1.0,1.0,50.0,1,1125,1,0,0,0,0,1,0,0,4.0,1,1,0,1,0,0.9654504259561356,1385964000.0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/66281262/3edb486b_original.jpg,1,1.0,1.0,1,1,4,30.2773,-97.71773,1.0,2.0,188.0,1,1125,1,6,13,13,13,519,95,4,4.92,0,1,1,0,0,1.0,1327384800.0,0,0.2,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/63635222/5a31d86c_original.jpg,0,1.0,1.0,1,1,6,30.28954,-97.77242,2.0,6.0,700.0,1,1125,0,0,0,0,0,0,0,0,4.95,0,1,1,0,0,0.9654504259561356,1313384400.0,0,0.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/78669873/7da6594f_original.jpg,0,1.0,1.0,1,1,8,30.36274,-97.78148,4.0,4.0,456.0,3,42,1,1,1,2,27,37,8,0,4.95,0,1,1,0,0,1.0,1420610400.0,0,0.0333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/acfa1101-cd91-4a75-8665-95d8cbff298a.jpg,1,4.0,4.0,1,1,2,30.27511,-97.76221,1.0,1.0,195.0,20,1125,1,1,15,45,320,224,13,0,4.93,0,2,2,0,0,0.8,1421474400.0,0,0.0333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/252fe85a-60af-4fb9-bcbe-568d64504e08.jpg,0,1.0,1.0,1,1,6,30.25796,-97.75232,2.0,2.0,350.0,4,1125,0,0,0,0,0,1,0,0,3.0,0,1,1,0,0,0.9654504259561356,1364446800.0,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/343e34e1-583c-4c89-964d-3247254ecceb.jpg,1,2.0,2.0,1,1,7,30.249,-97.75021,3.0,3.0,1395.0,2,30,1,25,50,80,355,16,2,1,4.88,0,1,1,0,0,1.0,1421560800.0,1,0.8333333333333334,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/1578d53e-aada-46d3-a32d-68ee4ae96e28.jpg,1,3.0,3.0,1,1,2,30.24503,-97.74745,1.0,1.0,377.0,1,10,1,0,12,23,261,709,87,12,4.97,1,4,4,0,0,1.0,1348117200.0,0,0.0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/64517989/c4520e6b_original.jpg,0,1.0,1.0,1,1,7,30.30633,-97.69966,4.0,4.0,500.0,1,1125,0,0,0,0,0,0,0,0,4.95,0,1,1,0,0,0.9654504259561356,1360476000.0,0,0.0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/74045279/7891ab28_original.jpg,1,1.0,1.0,1,1,8,30.26244,-97.73172,3.0,3.0,536.0,3,30,1,16,31,41,214,228,37,3,4.95,0,1,1,0,0,1.0,1316062800.0,1,0.5333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://a0.muscache.com/pictures/e511cb6a-cc5a-40e6-9313-5ac92636d7bd.jpg,0,3.0,3.0,1,0,4,30.21296,-97.98654,1.0,3.0,188.0,2,1125,1,0,0,9,254,14,0,0,5.0,0,3,1,2,0,1.0,1421647200.0,0,0.0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/63889427/e7836c29_original.jpg,0,1.0,1.0,1,1,4,30.29214,-97.71816,2.0,2.0,170.0,2,1125,1,0,0,0,0,2,0,0,5.0,0,1,1,0,0,0.9654504259561356,1373086800.0,0,0.0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://a0.muscache.com/pictures/63902223/3726a398_original.jpg,0,1.0,1.0,1,1,2,30.26803,-97.73077,1.0,1.0,400.0,3,1125,0,0,0,0,0,0,0,0,4.95,0,1,1,0,0,0.9654504259561356,1374037200.0,0,0.0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
